id_estabelecimento,cod_setor,latitude,longitude,dsc_estabe,categoria_original,confissao
2915,310620005630173P,-19.916657,-43.888663,IGREJA PENTECOSTAL FE EM DEUS PARA VENCER,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2916,310620060640238P,-19.858334,-43.874323,IGREJA PENTECOSTAL FE NACOES EM CRISTO,AFRO-BRASILEIRA,Afro-brasileira
2917,310620060640077P,-19.855973,-43.882384,IGREJA PENTECOSTAL FILADELFIA DO SENHOR JESUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2918,310620005630365P,-19.912569,-43.891606,IGREJA PENTECOSTAL FOGO ARDENTE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2919,310620005650215P,-19.918232,-44.007532,IGREJA PENTECOSTAL FOGO DIVINO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2920,310620060660344P,-19.843891,-43.913343,IGREJA PENTECOSTAL FOGO DO ALTAR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2921,310620060640297P,-19.856248,-43.893131,IGREJA PENTECOSTAL FOGO NO ALTAR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2922,310620025610114P,-19.996597,-43.99731,IGREJA PENTECOSTAL FONTE DA RESTAURACAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2923,310620005620100P,-19.932993,-43.917186,IGREJA PENTECOSTAL FONTE DA VIDA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2924,310620005630173P,-19.916767,-43.889658,IGREJA PENTECOSTAL FONTE DAS AGUAS CRISTALINAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2925,310620025610130P,-20.018124,-44.02834,IGREJA PENTECOSTAL FONTE DE AGUA VIVA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2926,310620005620510P,-19.93157,-43.910074,IGREJA PENTECOSTAL FONTE DE AGUA VIVA ETERNA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2927,310620005630267P,-19.920784,-43.879379,IGREJA PENTECOSTAL FONTE DE AGUAS CRISTALINAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2928,310620005630019P,-19.911619,-43.900578,IGREJA PENTECOSTAL FONTE DOS MILAGRES,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2929,310620005670541P,-19.963875,-43.97739,IGREJA PENTECOSTAL FORCA DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2930,310620060640256P,-19.83368,-43.873898,IGREJA PENTECOSTAL FORMOSA CIDADE DE JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2931,310620060640336P,-19.83363,-43.873877,IGREJA PENTECOSTAL FORMOSA CIDADE DE JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2932,310620060660406P,-19.839718,-43.912097,IGREJA PENTECOSTAL GERACAO ADORADORES ENTRE AS NACOES,AFRO-BRASILEIRA,Afro-brasileira
2933,310620060640303P,-19.848887,-43.899599,IGREJA PENTECOSTAL GERACAO DE ADORADORES,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2934,310620005680513P,-19.8301,-44.010283,IGREJA PENTECOSTAL GERACAO ELEITA NASCIDOS PARA GERAR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2935,310620060690187P,-19.812829,-44.002268,IGREJA PENTECOSTAL GERANDOPARA CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2936,310620060640007P,-19.842137,-43.895114,IGREJA PENTECOSTAL GIDEOES DE FOGO DA ULTIMA HORA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2937,310620060640261P,-19.853957,-43.906445,IGREJA PENTECOSTAL GRACA MAIOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2938,310620060640305P,-19.852012,-43.899097,IGREJA PENTECOSTAL GRACAS VIVAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2939,310620060690290P,-19.789656,-43.977109,IGREJA PENTECOSTAL GRANDE DEUS DE ISRAEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2940,310620025610013P,-20.001971,-44.025864,IGREJA PENTECOSTAL GRANDE E O SENHOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2941,310620025610407P,-20.006236,-44.031799,IGREJA PENTECOSTAL GRANDE E O SENHOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2942,310620060660167P,-19.805758,-43.93575,IGREJA PENTECOSTAL GUERREANDO POR ALMAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2943,310620060640291P,-19.830292,-43.894026,IGREJA PENTECOSTAL GUERREIROS DA FE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2944,310620005650334P,-19.883742,-43.951491,IGREJA PENTECOSTAL HA SOLUCAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2945,310620005650325P,-19.888452,-43.95846,IGREJA PENTECOSTAL HA SOLUCAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2946,310620005620108P,-19.934139,-43.907693,IGREJA PENTECOSTAL HABACUQUE II,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2947,310620060640010P,-19.853434,-43.891067,IGREJA PENTECOSTAL HERMOM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2948,310620005650034P,-19.921216,-44.00083,IGREJA PENTECOSTAL HONRA E GLORIA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2949,310620060690286P,-19.805903,-43.958829,IGREJA PENTECOSTAL IMITADORES DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2950,310620060660091P,-19.849892,-43.92143,IGREJA PENTECOSTAL INTERNACIONAL DEUS DA GLORIA,NEOPENTECOSTAL,Protestante/Evangélica
2951,310620060660390P,-19.800276,-43.914365,IGREJA PENTECOSTAL IRMAO DO REI,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2952,310620025610156P,-19.996984,-43.994049,IGREJA PENTECOSTAL ISRAEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2953,310620005650356P,-19.902461,-43.949935,IGREJA PENTECOSTAL JANELA ABERTA DO CEU,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2954,310620060640023P,-19.852191,-43.887047,IGREJA PENTECOSTAL JARDIM DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2955,310620060640341P,-19.828383,-43.88334,IGREJA PENTECOSTAL JARDIM DE JESUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2956,310620025610343P,-19.994043,-44.029867,IGREJA PENTECOSTAL JERUSALEM DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2957,310620060660300P,-19.833095,-43.908393,IGREJA PENTECOSTAL JESUS A FONTE DO AVIVAMENTI,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2958,310620060660391P,-19.803193,-43.911885,IGREJA PENTECOSTAL JESUS A FONTE DO AVIVAMENTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2959,310620005630502P,-19.889487,-43.913807,IGREJA PENTECOSTAL JESUS BREVE VOLTARA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2960,310620005670725P,-19.953756,-43.992418,IGREJA PENTECOSTAL JESUS CRISTI E O UNICO CAMUNHO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2961,310620025610189P,-19.975587,-43.998438,IGREJA PENTECOSTAL JESUS CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2962,310620025610156P,-19.996839,-43.994429,IGREJA PENTECOSTAL JESUS CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2963,310620060660058P,-19.83359,-43.940729,IGREJA PENTECOSTAL JESUS CRISTO BUSCA O HOMEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2964,310620060660181P,-19.798485,-43.934493,IGREJA PENTECOSTAL JESUS CRISTO E A ESPERANCA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2965,310620025610156P,-19.996532,-43.996058,IGREJA PENTECOSTAL JESUS CRISTO E O LIBE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2966,310620025610151P,-19.986974,-44.007071,IGREJA PENTECOSTAL JESUS CRISTO E O LIBERTADOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2967,310620005620132P,-19.939542,-43.907801,IGREJA PENTECOSTAL JESUS E ESPERANCA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2968,310620005680318P,-19.893197,-43.985717,IGREJA PENTECOSTAL JESUS E FIEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2969,310620005680063P,-19.892214,-43.984297,IGREJA PENTECOSTAL JESUS E FIEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2970,310620060690183P,-19.816732,-44.004284,IGREJA PENTECOSTAL JESUS E O CAMINHO REMANESCENTE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2971,310620025610567P,-19.990752,-44.021386,IGREJA PENTECOSTAL JESUS O PRINCIPE DA VIDA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2972,310620060640014P,-19.84727,-43.899645,IGREJA PENTECOSTAL JESUS PELEJA POR NOS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2973,310620060640041P,-19.838925,-43.888911,IGREJA PENTECOSTAL JESUS RESTAURANDO VIDAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2974,310620005630168P,-19.911351,-43.888759,IGREJA PENTECOSTAL JESUS ROCHA INABALAVEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2975,310620005680340P,-19.890578,-43.98611,IGREJA PENTECOSTAL JESUS SALVADOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2976,310620005670144P,-19.945534,-43.994507,IGREJA PENTECOSTAL LABAREDAS DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2977,310620060690121P,-19.802017,-43.968665,IGREJA PENTECOSTAL LEAO DA TRIBO JUDA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2978,310620025610589P,-19.991861,-43.98804,IGREJA PENTECOSTAL LIBERTANDO ALMAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2979,310620025610037P,-20.007425,-44.018437,IGREJA PENTECOSTAL LIGADOS NO TRONO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2980,310620060640097P,-19.865046,-43.912322,IGREJA PENTECOSTAL LUZ DIVINA DE PENTECOSTE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2981,310620005670024P,-19.961249,-43.982605,IGREJA PENTECOSTAL LUZ DO CAMINHO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2982,310620005670365P,-19.942549,-43.981025,IGREJA PENTECOSTAL LUZ DO CAMINHO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2983,310620060640122P,-19.83104,-43.868754,IGREJA PENTECOSTAL LUZ E SAL DA TERRA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2984,310620025610506P,-19.993083,-44.052022,IGREJA PENTECOSTAL MANA QUE DESCE DO CEU,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2985,310620005640013P,-19.881074,-43.939465,IGREJA PENTECOSTAL MANANCIAL CELESTE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2986,310620005680399P,-19.829709,-44.010980000000004,IGREJA PENTECOSTAL MANANCIAL DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2987,310620060640023P,-19.851557,-43.886805,IGREJA PENTECOSTAL MANANCIAL DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2988,310620025610608P,-19.992454,-43.990218,IGREJA PENTECOSTAL MANANCIAL DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2989,310620060640156P,-19.855431,-43.901188,IGREJA PENTECOSTAL MANTO DE MISTERIO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2990,310620005620505P,-19.931412,-43.907201,IGREJA PENTECOSTAL MAOS DO OLEIRO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2991,310620060640030P,-19.854889,-43.899172,IGREJA PENTECOSTAL MAOS UNIDAS NA MESMA FE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2992,310620025610164P,-19.98755,-44.048922,IGREJA PENTECOSTAL MENORAH,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2993,310620005650334P,-19.883746,-43.952916,IGREJA PENTECOSTAL MENSAGEM DE JESUS CRI,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2994,310620005650429P,-19.920512,-43.994367,IGREJA PENTECOSTAL MEU REDENTOR VIVE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2995,310620060660112P,-19.858091,-43.932991,IGREJA PENTECOSTAL MINISTEIO VINDE A MIM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2996,310620005620654P,-19.936536,-43.902617,IGREJA PENTECOSTAL MINISTERIO DA PALAVRA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2997,310620005650552P,-19.883174,-43.959377,IGREJA PENTECOSTAL MINISTERIO DO FOGO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2998,310620005620652P,-19.93342,-43.902548,IGREJA PENTECOSTAL MINISTERIO DO FOGO CASA DOS PROFETAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2999,310620005680301P,-19.901485,-43.995434,IGREJA PENTECOSTAL MINISTRANDO A VIDA ETERNA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3000,310620060690471P,-19.787565,-43.984845,IGREJA PENTECOSTAL MINISTROS LABAREDAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3001,310620060690196P,-19.787098,-43.985591,IGREJA PENTECOSTAL MINISTROS LABAREDAS DE FOGO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3002,310620060660301P,-19.829172,-43.905432,IGREJA PENTECOSTAL MISS ATALAIA DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3003,310620060660010P,-19.829152,-43.932207,IGREJA PENTECOSTAL MISSAO REVELADA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3004,310620060660014P,-19.82681,-43.929315,IGREJA PENTECOSTAL MISSIONARIA NOVA CANA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3005,310620060660002P,-19.83203,-43.929628,IGREJA PENTECOSTAL MISSIONARIA NOVO TEMPLO ETERNAMENTE EM CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3006,310620025610068P,-20.017584,-44.025175,IGREJA PENTECOSTAL MISSIONARIA RECONCILIACAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3007,310620060690234P,-19.806454,-43.951945,IGREJA PENTECOSTAL MISSIONARIOS DA FE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3008,310620025610093P,-20.001318,-44.042693,IGREJA PENTECOSTAL MISSOES EM CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3009,310620060660130P,-19.844483,-43.945081,IGREJA PENTECOSTAL MISTERIO DO FOGO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3010,310620060690099P,-19.806857,-43.999456,IGREJA PENTECOSTAL MONTE CARMELO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3011,310620005680315P,-19.891745,-43.986556,IGREJA PENTECOSTAL MONTE CARMELO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3012,310620060660072P,-19.835002,-43.913859,IGREJA PENTECOSTAL MONTE DAS OLIVEIRAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3013,310620060660430P,-19.803251,-43.906555,IGREJA PENTECOSTAL MORADA DO ALTISSIMO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3014,310620005620101P,-19.931117,-43.916117,IGREJA PENTECOSTAL MOVE AS AGUAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3015,310620005620301P,-19.952516,-43.942282,IGREJA PENTECOSTAL MURO DE FOGO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3016,310620060690298P,-19.787685,-43.980043,IGREJA PENTECOSTAL N J DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3017,310620005650350P,-19.899098,-43.947798,IGREJA PENTECOSTAL NACOES PARA CRISTO NA TERRA,AFRO-BRASILEIRA,Afro-brasileira
3018,310620005630255P,-19.916659,-43.885181,IGREJA PENTECOSTAL NADANDO NA GRACA DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3019,310620005680127P,-19.8726,-43.950477,IGREJA PENTECOSTAL NOVA ADORACAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3020,310620060660261P,-19.838715,-43.929023,IGREJA PENTECOSTAL NOVA ALIANCA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3021,310620060690081P,-19.827957,-43.990119,IGREJA PENTECOSTAL NOVA CANAA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3022,310620060640038P,-19.836229,-43.890509,IGREJA PENTECOSTAL NOVA DIMENSAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3023,310620025610015P,-19.996839,-44.026983,IGREJA PENTECOSTAL NOVA JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3024,310620060690214P,-19.793468,-43.96273,IGREJA PENTECOSTAL NOVA JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3025,310620060690540P,-19.785917,-43.989256,IGREJA PENTECOSTAL NOVA JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3026,310620005680264P,-19.872916,-44.015636,IGREJA PENTECOSTAL NOVA JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3027,310620060690166P,-19.829729,-43.989939,IGREJA PENTECOSTAL NOVA JERUSALEM DE CRI,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3028,310620060640246P,-19.867517,-43.914529,IGREJA PENTECOSTAL NOVA JERUSALEM DE CRI,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3029,310620005670215P,-19.95009,-43.965896,IGREJA PENTECOSTAL NOVA JERUSALEM DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3030,310620005630424P,-19.91407,-43.891288,IGREJA PENTECOSTAL NOVA JERUSALEM DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3031,310620060660119P,-19.847217,-43.937613,IGREJA PENTECOSTAL NOVA MISSAO MUNDIAL,NEOPENTECOSTAL,Protestante/Evangélica
3032,310620060660103P,-19.859098,-43.925427,IGREJA PENTECOSTAL NOVA SIAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3033,310620060690104P,-19.800378,-43.998171,IGREJA PENTECOSTAL NOVA VIDA EM CRISTO E,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3034,310620005630318P,-19.894626,-43.91019,IGREJA PENTECOSTAL NOVO TEMPO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3035,310620005680093P,-19.867365,-44.018201,IGREJA PENTECOSTAL O CLAMOR DE JESUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3036,310620005670517P,-19.935858,-44.003188,IGREJA PENTECOSTAL O GRANDE POVO DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3037,310620005670328P,-19.955122,-43.971203,IGREJA PENTECOSTAL O MINISTERIO DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3038,310620060640182P,-19.832136,-43.900899,IGREJA PENTECOSTAL O SENHOR NOSSA JUSTIC,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3039,310620060640289P,-19.848345,-43.876728,IGREJA PENTECOSTAL OLARIA DO SENHOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3040,310620005650108P,-19.919734,-44.002868,IGREJA PENTECOSTAL OLIVEIRA VERDADEIRA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3041,310620060660243P,-19.836445,-43.90765,IGREJA PENTECOSTAL OS FILHOS DA FORMOSA JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3042,310620060660430P,-19.802833,-43.908397,IGREJA PENTECOSTAL OS REMANESCENTES DOS ULTIMOS DIAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3043,310620060690117P,-19.796059,-43.973703,IGREJA PENTECOSTAL OVELHAS AOS PES DA CRUZ,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3044,310620005680132P,-19.877683,-43.956196,IGREJA PENTECOSTAL OZIEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3045,310620060640340P,-19.831765,-43.890772,IGREJA PENTECOSTAL PAI NOSSO QUE ESTAIS NO CEU,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3046,310620005680379P,-19.904978,-43.99189,IGREJA PENTECOSTAL PALAVRA QUE LIBERTA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3047,310620005620108P,-19.934122,-43.908381,IGREJA PENTECOSTAL PEDRA VIVA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3048,310620060660077P,-19.84099,-43.909973,IGREJA PENTECOSTAL PENIEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3049,310620025610343P,-19.99448,-44.031413,IGREJA PENTECOSTAL PLENITUDE DA FE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3050,310620060640078P,-19.865763,-43.89834,IGREJA PENTECOSTAL PLENITUDE VIDA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3051,310620005630261P,-19.911393,-43.87784,IGREJA PENTECOSTAL PODER DA ORACAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3052,310620005630490P,-19.911349,-43.877942,IGREJA PENTECOSTAL PODER DA ORACAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3053,310620060640058P,-19.863734,-43.897028,IGREJA PENTECOSTAL PORTA DAS OVELHAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3054,310620060690016P,-19.808056,-43.968732,IGREJA PENTECOSTAL PORTAS ABERTAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3055,310620060690214P,-19.793334,-43.9639,IGREJA PENTECOSTAL POVO DE ISRAEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3056,310620025610234P,-19.993758,-43.988431,IGREJA PENTECOSTAL PROJETO DE AMOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3057,310620060640196P,-19.852034,-43.919023,IGREJA PENTECOSTAL PRONTO SOCORRO DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3058,310620005670063P,-19.965993,-43.986585,IGREJA PENTECOSTAL PROVISAO DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3059,310620025610068P,-20.016,-44.023817,IGREJA PENTECOSTAL QUERUBINS DA ARCA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3060,310620060640138P,-19.850141,-43.897051,IGREJA PENTECOSTAL RAIZ DE JESSE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3061,310620060660321P,-19.845527,-43.912752,IGREJA PENTECOSTAL REFUGIO ETERNO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3062,310620005680302P,-19.90053,-43.99635,IGREJA PENTECOSTAL REI DO UNIVERSO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3063,310620060660301P,-19.827042,-43.906985,IGREJA PENTECOSTAL REMANESCENTE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3064,310620005650126P,-19.906511,-44.010706,IGREJA PENTECOSTAL RENASCENTE DA ULTIMA HORA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3065,310620025610631P,-19.993433,-43.987286,IGREJA PENTECOSTAL RENASCER,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3066,310620060660302P,-19.827981,-43.904249,IGREJA PENTECOSTAL RENASCER NA FE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3067,310620060690212P,-19.793791,-43.965265,IGREJA PENTECOSTAL RENASCIDOS PELA GRACA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3068,310620005670469P,-19.948067000000002,-44.009965,IGREJA PENTECOSTAL RENOVADA SAL E LUZ DA TERRA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3069,310620025610206P,-19.996508,-43.988551,IGREJA PENTECOSTAL RESGATANDO ALMAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3070,310620005680301P,-19.900803,-43.995288,IGREJA PENTECOSTAL RESGATANDO ALMAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3071,310620005650114P,-19.910034,-44.007914,IGREJA PENTECOSTAL RESGATANDO VIDAS PARA O SENHOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3072,310620005620661P,-19.934007,-43.917351,IGREJA PENTECOSTAL RESGATE PARA CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3073,310620060660234P,-19.858557,-43.929934,IGREJA PENTECOSTAL RESPLENDOR DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3074,310620025610128P,-20.020915,-44.034087,IGREJA PENTECOSTAL RESTAURACAO DA ALIANA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3075,310620060660182P,-19.797205,-43.932869,IGREJA PENTECOSTAL RESTAURANDO ALMAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3076,310620060690177P,-19.82674,-44.004743,IGREJA PENTECOSTAL RESTAURANDO VIDAS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3077,310620025610649P,-19.996958,-43.982028,IGREJA PENTECOSTAL RESTITUINDO A UNCAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3078,310620060690051P,-19.79663,-43.98616,IGREJA PENTECOSTAL RIBEIRO DE QUERITE APERFEICOAMENTO DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3079,310620060660083P,-19.842786,-43.91662,IGREJA PENTECOSTAL RIOS DE ACEITE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3080,310620025610522P,-19.974125,-44.053316,IGREJA PENTECOSTAL ROCHA DA ESPERANCA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3081,310620060660252P,-19.832226,-43.919971,IGREJA PENTECOSTAL ROCHA DE AGUA VIVA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3082,310620025610017P,-19.990403,-44.028451,IGREJA PENTECOSTAL RODAS DE JERUSALEM,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3083,310620005670771P,-19.947886,-43.986501,IGREJA PENTECOSTAL SAL DA TERRA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3084,310620060660193P,-19.83246,-43.904575,IGREJA PENTECOSTAL SALVANDO ALMAS PARA O REINO DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3085,310620005630396P,-19.909449,-43.880106,IGREJA PENTECOSTAL SANTIDADE AO SENHOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3086,310620005680399P,-19.829483,-44.011408,IGREJA PENTECOSTAL SANTIDADE SALVACAO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3087,310620060640235P,-19.84579,-43.906259,IGREJA PENTECOSTAL SANTUARIO DE DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3088,310620005670090P,-19.949345,-43.971837,IGREJA PENTECOSTAL SEMEANDO PARA O REINO DE CRISTO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
3089,310620005640122P,-19.881262,-43.921166,IGREJA PENTECOSTAL SEMEAR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
